datetime	platform	gsd	ard_metadata_version	catalog_id	utm_zone	quadkey	view:off_nadir	view:azimuth	view:incidence_angle	view:sun_azimuth	view:sun_elevation	proj:epsg	proj:bbox	tile:data_area	tile:clouds_area	tile:clouds_percent	visual
2020-08-11 07:18:52+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110330	28.0	261.0	58.7	33.8	45.0	32738	769843.75,7404843.75,774961.5478515625,7410156.25	27.0	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110330/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:53+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110232	27.1	260.5	59.7	33.8	45.0	32738	754303.8940429688,7399843.75,755156.25,7405156.25	4.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110232/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:53+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110233	27.2	260.5	59.6	33.8	45.0	32738	754843.75,7399843.75,760156.25,7405156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110233/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:53+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110322	27.5	260.6	59.3	33.8	45.0	32738	759843.75,7399843.75,765156.25,7405156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110322/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:53+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110323	27.8	260.6	58.9	33.8	45.0	32738	764843.75,7399843.75,770156.25,7405156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110323/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:53+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000110332	28.1	260.7	58.6	33.8	45.0	32738	769843.75,7399843.75,774895.3247070312,7405156.25	26.6	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110332/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:54+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000112010	27.2	260.2	59.6	33.7	45.0	32738	754188.8427734375,7394843.75,755156.25,7400156.25	4.9	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000112010/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:54+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000112011	27.3	260.2	59.5	33.7	45.0	32738	754843.75,7394843.75,760156.25,7400156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000112011/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:54+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000112100	27.6	260.3	59.1	33.7	45.0	32738	759843.75,7394843.75,765156.25,7400156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000112100/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:54+00:00	GE01	0.51	0.0.1	105001001F17C100	38	302000112101	27.9	260.3	58.8	33.7	45.0	32738	764843.75,7394843.75,770156.25,7400156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000112101/2020-08-11/105001001F17C100-visual.tif
